Term	Ont	N	DE	P.DE	FDR	ratio
GO:0007217	tachykinin receptor signaling pathway	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0015870	acetylcholine transport	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:1901374	acetate ester transport	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0035933	glucocorticoid secretion	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0009158	ribonucleoside monophosphate catabolic process	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0009173	pyrimidine ribonucleoside monophosphate metabolic process	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0009174	pyrimidine ribonucleoside monophosphate biosynthetic process	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0007620	copulation	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0009159	deoxyribonucleoside monophosphate catabolic process	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0008090	retrograde axonal transport	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0032275	luteinizing hormone secretion	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0009176	pyrimidine deoxyribonucleoside monophosphate metabolic process	BP	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0015279	store-operated calcium channel activity	MF	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0016917	GABA receptor activity	MF	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0030548	acetylcholine receptor regulator activity	MF	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0099602	neurotransmitter receptor regulator activity	MF	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0004993	G protein-coupled serotonin receptor activity	MF	5	3	0.0127099003063943	0.596587285146688	0.6
GO:0014060	regulation of epinephrine secretion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0048241	epinephrine transport	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0048242	epinephrine secretion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0007171	activation of transmembrane receptor protein tyrosine kinase activity	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0060084	synaptic transmission involved in micturition	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0042320	regulation of circadian sleep/wake cycle, REM sleep	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0042747	circadian sleep/wake cycle, REM sleep	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0010496	intercellular transport	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0110077	vesicle-mediated intercellular transport	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0051040	regulation of calcium-independent cell-cell adhesion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0072138	mesenchymal cell proliferation involved in ureteric bud development	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0015842	aminergic neurotransmitter loading into synaptic vesicle	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0009584	detection of visible light	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:1904000	positive regulation of eating behavior	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:2000253	positive regulation of feeding behavior	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:1990384	hyaloid vascular plexus regression	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0043400	cortisol secretion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0051462	regulation of cortisol secretion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0051464	positive regulation of cortisol secretion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0007208	phospholipase C-activating serotonin receptor signaling pathway	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0010511	regulation of phosphatidylinositol biosynthetic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:1903937	response to acrylamide	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0031635	adenylate cyclase-inhibiting opioid receptor signaling pathway	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0033685	negative regulation of luteinizing hormone secretion	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0038001	paracrine signaling	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0048925	lateral line system development	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:2000679	positive regulation of transcription regulatory region DNA binding	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:1902869	regulation of amacrine cell differentiation	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:1902870	negative regulation of amacrine cell differentiation	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0006248	CMP catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0006249	dCMP catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0009131	pyrimidine nucleoside monophosphate catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0009175	pyrimidine ribonucleoside monophosphate catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0009178	pyrimidine deoxyribonucleoside monophosphate catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0009223	pyrimidine deoxyribonucleotide catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0046063	dCMP metabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0046108	uridine metabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0046131	pyrimidine ribonucleoside metabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0046135	pyrimidine nucleoside catabolic process	BP	2	2	0.0132457212510366	0.596587285146688	1
GO:0005892	acetylcholine-gated channel complex	CC	2	2	0.0132457212510366	0.596587285146688	1
GO:0044293	dendriole	CC	2	2	0.0132457212510366	0.596587285146688	1
GO:1990030	pericellular basket	CC	2	2	0.0132457212510366	0.596587285146688	1
GO:0098666	G protein-coupled serotonin receptor complex	CC	2	2	0.0132457212510366	0.596587285146688	1
GO:0015464	acetylcholine receptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0022848	acetylcholine-gated monoatomic cation-selective channel activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0098960	postsynaptic neurotransmitter receptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0099534	calcium ion binding involved in regulation of presynaptic cytosolic calcium ion concentration	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0008020	G protein-coupled photoreceptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0009881	photoreceptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0140789	histone phosphatase activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0140793	histone H2AXY142 phosphatase activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0140788	L-glutamate uniporter activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0004966	galanin receptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0051378	serotonin binding	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0004995	tachykinin receptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0016499	orexin receptor activity	MF	2	2	0.0132457212510366	0.596587285146688	1
GO:0048148	behavioral response to cocaine	BP	9	4	0.0136399145950643	0.603987678866835	0.444444444444444
GO:0016048	detection of temperature stimulus	BP	9	4	0.0136399145950643	0.603987678866835	0.444444444444444
GO:0042749	regulation of circadian sleep/wake cycle	BP	9	4	0.0136399145950643	0.603987678866835	0.444444444444444
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	BP	9	4	0.0136399145950643	0.603987678866835	0.444444444444444
GO:0048520	positive regulation of behavior	BP	9	4	0.0136399145950643	0.603987678866835	0.444444444444444
GO:0098691	dopaminergic synapse	CC	9	4	0.0136399145950643	0.603987678866835	0.444444444444444
GO:0098978	glutamatergic synapse	CC	306	48	0.013757929634446	0.607507010524948	0.156862745098039
GO:0008016	regulation of heart contraction	BP	59	13	0.0147303128282037	0.648627517943584	0.220338983050847
GO:0045471	response to ethanol	BP	41	10	0.0154461656812783	0.67705114415031	0.24390243902439
GO:0060076	excitatory synapse	CC	47	11	0.015461710980342	0.67705114415031	0.234042553191489
GO:0050801	monoatomic ion homeostasis	BP	140	25	0.0158318439828283	0.69133847242467	0.178571428571429
GO:0030534	adult behavior	BP	66	14	0.0161225565915708	0.702088348368844	0.212121212121212
GO:0016339	calcium-dependent cell-cell adhesion	BP	14	5	0.0164017117481881	0.706438754094092	0.357142857142857
GO:1904862	inhibitory synapse assembly	BP	14	5	0.0164017117481881	0.706438754094092	0.357142857142857
GO:0022824	transmitter-gated monoatomic ion channel activity	MF	14	5	0.0164017117481881	0.706438754094092	0.357142857142857
GO:0022835	transmitter-gated channel activity	MF	14	5	0.0164017117481881	0.706438754094092	0.357142857142857
GO:0030672	synaptic vesicle membrane	CC	73	15	0.0172712378029298	0.73984726284072	0.205479452054795
GO:0099501	exocytic vesicle membrane	CC	73	15	0.0172712378029298	0.73984726284072	0.205479452054795
GO:0015079	potassium ion transmembrane transporter activity	MF	54	12	0.0175628428788095	0.750299878432392	0.222222222222222
GO:0098802	plasma membrane signaling receptor complex	CC	48	11	0.0180478939419781	0.768937838111738	0.229166666666667
GO:0051048	negative regulation of secretion	BP	67	14	0.0183072011611564	0.777883339904228	0.208955223880597
GO:0030072	peptide hormone secretion	BP	87	17	0.0189401183183606	0.802612970888808	0.195402298850575
GO:0071805	potassium ion transmembrane transport	BP	61	13	0.019299743362145	0.815659931262344	0.213114754098361
GO:0071875	adrenergic receptor signaling pathway	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0051412	response to corticosterone	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0045761	regulation of adenylate cyclase activity	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:1904322	cellular response to forskolin	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0060080	inhibitory postsynaptic potential	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0019730	antimicrobial humoral response	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0009218	pyrimidine ribonucleotide metabolic process	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0006221	pyrimidine nucleotide biosynthetic process	BP	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0031681	G-protein beta-subunit binding	MF	10	4	0.0206969414476928	0.854101007804788	0.4
GO:0050886	endocrine process	BP	31	8	0.0209411629413042	0.857504174306259	0.258064516129032
GO:0034705	potassium channel complex	CC	31	8	0.0209411629413042	0.857504174306259	0.258064516129032
GO:0005244	voltage-gated monoatomic ion channel activity	MF	49	11	0.0209425975074797	0.857504174306259	0.224489795918367
GO:0030658	transport vesicle membrane	CC	88	17	0.0210638711489662	0.85866210083254	0.193181818181818
GO:0034330	cell junction organization	BP	306	47	0.0210798168626106	0.85866210083254	0.15359477124183
GO:0098900	regulation of action potential	BP	20	6	0.0213743660393917	0.866183820681158	0.3
GO:0060986	endocrine hormone secretion	BP	20	6	0.0213743660393917	0.866183820681158	0.3
GO:0095500	acetylcholine receptor signaling pathway	BP	15	5	0.0223269669777841	0.8910438162982	0.333333333333333
GO:0045907	positive regulation of vasoconstriction	BP	15	5	0.0223269669777841	0.8910438162982	0.333333333333333
GO:0031234	extrinsic component of cytoplasmic side of plasma membrane	CC	15	5	0.0223269669777841	0.8910438162982	0.333333333333333
GO:1905360	GTPase complex	CC	15	5	0.0223269669777841	0.8910438162982	0.333333333333333
GO:0005230	extracellular ligand-gated monoatomic ion channel activity	MF	15	5	0.0223269669777841	0.8910438162982	0.333333333333333
GO:0004896	cytokine receptor activity	MF	15	5	0.0223269669777841	0.8910438162982	0.333333333333333
GO:2000846	regulation of corticosteroid hormone secretion	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:0009125	nucleoside monophosphate catabolic process	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:0060295	regulation of cilium movement involved in cell motility	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:1902019	regulation of cilium-dependent cell motility	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:1903999	negative regulation of eating behavior	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:0009164	nucleoside catabolic process	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:0007625	grooming behavior	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:1901142	insulin metabolic process	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:0009219	pyrimidine deoxyribonucleotide metabolic process	BP	6	3	0.023262428976291	0.901004742953935	0.5
GO:0098981	cholinergic synapse	CC	6	3	0.023262428976291	0.901004742953935	0.5
GO:0098843	postsynaptic endocytic zone	CC	6	3	0.023262428976291	0.901004742953935	0.5
GO:0005251	delayed rectifier potassium channel activity	MF	6	3	0.023262428976291	0.901004742953935	0.5
GO:0002790	peptide secretion	BP	89	17	0.0233648446338136	0.902753457861366	0.191011235955056
GO:0022832	voltage-gated channel activity	MF	50	11	0.0241652203043449	0.931394945911228	0.22
GO:1903531	negative regulation of secretion by cell	BP	63	13	0.0248609806041444	0.955874385960321	0.206349206349206
GO:0046928	regulation of neurotransmitter secretion	BP	38	9	0.0253951890146729	0.97167417385268	0.236842105263158
GO:0015085	calcium ion transmembrane transporter activity	MF	38	9	0.0253951890146729	0.97167417385268	0.236842105263158
GO:0071705	nitrogen compound transport	BP	234	37	0.0256757496244927	0.980030307700976	0.158119658119658
GO:0098796	membrane protein complex	CC	304	46	0.0284488148925362	1	0.151315789473684
GO:0050807	regulation of synapse organization	BP	133	23	0.0285381241819105	1	0.172932330827068
GO:0008076	voltage-gated potassium channel complex	CC	27	7	0.029344512037705	1	0.259259259259259
GO:1905145	cellular response to acetylcholine	BP	16	5	0.0294823525645238	1	0.3125
GO:0051590	positive regulation of neurotransmitter transport	BP	16	5	0.0294823525645238	1	0.3125
GO:0140375	immune receptor activity	MF	16	5	0.0294823525645238	1	0.3125
GO:1901385	regulation of voltage-gated calcium channel activity	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0002437	inflammatory response to antigenic stimulus	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0060402	calcium ion transport into cytosol	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0045933	positive regulation of muscle contraction	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0030431	sleep	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0042745	circadian sleep/wake cycle	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0072528	pyrimidine-containing compound biosynthetic process	BP	11	4	0.0296238602189382	1	0.363636363636364
GO:0032809	neuronal cell body membrane	CC	11	4	0.0296238602189382	1	0.363636363636364
GO:0002793	positive regulation of peptide secretion	BP	39	9	0.0297714942173435	1	0.230769230769231
GO:0090277	positive regulation of peptide hormone secretion	BP	39	9	0.0297714942173435	1	0.230769230769231
GO:0120111	neuron projection cytoplasm	CC	33	8	0.0300349639912744	1	0.242424242424242
GO:0005262	calcium channel activity	MF	33	8	0.0300349639912744	1	0.242424242424242
GO:0090276	regulation of peptide hormone secretion	BP	78	15	0.0303032302592083	1	0.192307692307692
GO:0098839	postsynaptic density membrane	CC	72	14	0.0327393952229103	1	0.194444444444444
GO:0002791	regulation of peptide secretion	BP	79	15	0.0336028967808988	1	0.189873417721519
GO:0098926	postsynaptic signal transduction	BP	22	6	0.0337531999509272	1	0.272727272727273
GO:0003774	cytoskeletal motor activity	MF	22	6	0.0337531999509272	1	0.272727272727273
GO:0017171	serine hydrolase activity	MF	22	6	0.0337531999509272	1	0.272727272727273
GO:0005267	potassium channel activity	MF	40	9	0.0346488461893411	1	0.225
GO:0007269	neurotransmitter secretion	BP	66	13	0.0353024508274912	1	0.196969696969697
GO:0099643	signal release from synapse	BP	66	13	0.0353024508274912	1	0.196969696969697
GO:0060047	heart contraction	BP	66	13	0.0353024508274912	1	0.196969696969697
GO:0061792	secretory granule maturation	BP	3	2	0.0366965480334516	1	0.666666666666667
GO:1904058	positive regulation of sensory perception of pain	BP	3	2	0.0366965480334516	1	0.666666666666667
GO:0010459	negative regulation of heart rate	BP	3	2	0.0366965480334516	1	0.666666666666667
